anio,mes,sentido,total_veh_pagan,total_veh_exon,total_veh_eva
"2019","4","1","261","24","0"
"2019","4","0","535","11","0"
"2019","4","1","532","13","0"
"2019","4","0","1564","18","0"
"2019","4","1","1580","17","0"
"2019","4","0","489","12","0"
"2019","4","1","0","515","0"
"2019","4","0","493","11","0"
"2019","4","1","490","15","0"
"2019","4","0","530","4","0"
"2019","4","1","523","5","0"
"2019","4","0","0","1016","0"
"2019","4","1","943","24","0"
"2019","4","0","167","5","0"
"2019","4","1","155","3","0"
"2019","4","0","2023","32","1"
"2019","4","1","2197","30","1"
"2019","4","0","3265","23","1"
"2019","4","1","3457","23","1"
"2019","4","0","1599","6","2"
"2019","4","1","1608","8","0"
"2019","4","0","953","2","0"
"2019","4","0","1402","21","0"
"2019","4","0","2294","6","0"
"2019","4","1","2245","8","0"
"2019","4","0","2124","21","0"
"2019","4","1","2147","23","0"
"2019","4","0","3882","12","0"
"2019","4","1","3843","33","0"
"2019","4","0","2868","20","0"
"2019","4","1","2928","24","0"
"2019","4","0","4509","34","0"
"2019","4","1","4423","41","0"
"2019","4","0","2753","21","0"
"2019","4","1","2695","21","0"
"2019","4","0","4311","32","0"
"2019","4","1","4156","37","0"
"2019","4","0","6431","49","0"
"2019","4","0","3361","41","0"
"2019","4","1","3940","49","0"
"2019","4","0","0","5","0"
"2019","4","1","0","5","0"
"2019","4","0","1114","6","0"
"2019","4","0","604","7","0"
"2019","4","0","679","27","0"
"2019","4","0","855","21","0"
"2019","4","0","1342","15","0"
"2019","4","0","4350","61","0"
"2019","4","1","4181","54","0"
"2019","4","0","1572","8","0"
"2019","4","0","2546","11","0"
"2019","4","1","2401","17","0"
"2019","4","0","3542","21","0"
"2019","4","1","3457","16","0"
"2019","4","0","812","9","0"
"2019","4","1","798","10","0"
"2019","4","0","416","9","0"
"2019","4","1","367","8","0"
"2019","4","0","338","4","0"
"2019","4","1","277","3","0"
"2019","4","0","543","10","0"
"2019","4","1","471","15","0"
"2019","4","0","869","7","0"
"2019","4","1","847","6","0"
"2019","4","2","603","0","0"
"2019","4","0","301","0","0"
"2019","4","1","302","0","0"
"2019","4","2","847","26","0"
"2019","4","0","399","11","0"
"2019","4","1","448","15","0"
"2019","4","2","334","12","0"
"2019","4","0","161","7","0"
"2019","4","1","173","5","0"
"2019","4","2","1176","17","0"
"2019","4","0","583","9","0"
"2019","4","1","593","8","0"
"2019","4","0","204","7","0"
"2019","4","1","201","5","0"
"2019","4","0","270","14","0"
"2019","4","1","267","14","0"
"2019","4","0","3455","1","0"
"2019","4","1","3315","34","0"
"2019","4","0","649","10","0"
"2019","4","1","594","12","0"
"2019","4","0","844","0","0"
"2019","4","1","829","1","0"
"2019","4","0","387","9","0"
"2019","4","1","379","10","0"
"2019","4","0","1773","6","0"
"2019","4","1","1749","7","0"
"2019","4","0","1063","9","0"
"2019","4","1","961","10","1"
"2019","4","0","2380","31","0"
"2019","4","1","2647","32","0"
"2019","4","0","412","17","0"
"2019","4","1","368","13","0"
"2019","4","0","1268","19","0"
"2019","4","1","1241","21","0"
"2019","4","0","0","3574","0"
"2019","4","0","322","32","0"
"2019","4","1","279","33","0"
"2019","4","0","583","16","0"
"2019","4","1","533","15","0"
"2019","4","0","1579","8","0"
"2019","4","1","1613","12","0"
"2019","4","0","572","11","0"
"2019","4","1","0","494","0"
"2019","4","0","577","11","0"
"2019","4","1","494","11","0"
"2019","4","0","487","4","0"
"2019","4","1","523","5","0"
"2019","4","0","0","1068","0"
"2019","4","1","947","12","0"
"2019","4","0","160","3","0"
"2019","4","1","200","4","0"
"2019","4","0","2150","23","0"
"2019","4","1","2162","21","0"
"2019","4","0","3413","39","0"
"2019","4","1","3370","32","0"
"2019","4","0","1787","11","0"
"2019","4","1","1673","11","0"
"2019","4","0","1062","7","0"
"2019","4","0","1520","12","0"
"2019","4","0","2441","9","0"
"2019","4","1","2270","10","0"
"2019","4","0","2298","18","0"
"2019","4","1","2113","19","0"
"2019","4","0","4051","15","0"
"2019","4","1","3894","35","0"
"2019","4","0","3109","30","0"
"2019","4","1","2908","33","0"
"2019","4","0","4723","39","0"
"2019","4","1","4496","39","0"
"2019","4","0","2799","17","0"
"2019","4","1","2761","18","0"
"2019","4","0","4526","42","0"
"2019","4","1","4446","38","0"
"2019","4","0","6822","68","0"
"2019","4","0","3358","50","0"
"2019","4","1","3944","54","0"
"2019","4","0","0","1","0"
"2019","4","1","0","1","0"
"2019","4","0","1234","7","0"
"2019","4","0","618","0","0"
"2019","4","0","704","18","0"
"2019","4","0","878","22","0"
"2019","4","0","1417","7","0"
"2019","4","0","4467","68","0"
"2019","4","1","4541","60","0"
"2019","4","0","1631","5","0"
"2019","4","0","2671","12","0"
"2019","4","1","2551","15","0"
"2019","4","0","3746","22","0"
"2019","4","1","3852","23","0"
"2019","4","0","1088","7","0"
"2019","4","1","947","6","0"
"2019","4","0","394","6","0"
"2019","4","1","384","5","0"
"2019","4","0","299","1","0"
"2019","4","1","298","1","0"
"2019","4","0","620","10","0"
"2019","4","1","544","9","0"
"2019","4","0","809","2","0"
"2019","4","1","873","2","0"
"2019","4","2","592","0","0"
"2019","4","0","310","0","0"
"2019","4","1","282","0","0"
"2019","4","2","868","20","0"
"2019","4","0","427","12","0"
"2019","4","1","441","8","0"
"2019","4","2","356","3","0"
"2019","4","0","167","2","0"
"2019","4","1","189","1","0"
"2019","4","2","1084","16","0"
"2019","4","0","509","7","0"
"2019","4","1","575","9","0"
"2019","4","0","282","18","0"
"2019","4","1","234","12","0"
"2019","4","0","334","16","0"
"2019","4","1","233","15","0"
"2019","4","0","3636","2","0"
"2019","4","1","3650","19","1"
"2019","4","0","705","4","0"
"2019","4","1","669","2","0"
"2019","4","0","896","2","0"
"2019","4","1","894","3","0"
"2019","4","0","452","5","0"
"2019","4","1","454","7","0"
"2019","4","0","1862","2","0"
"2019","4","1","1792","8","0"
"2019","4","0","1115","5","0"
"2019","4","1","1039","7","0"
"2019","4","0","2552","33","0"
"2019","4","1","2755","27","0"
"2019","4","0","427","15","0"
"2019","4","1","382","16","0"
"2019","4","0","1404","19","0"
"2019","4","1","1356","17","0"
"2019","4","0","0","3780","0"
"2019","4","0","361","26","0"
"2019","4","1","329","26","0"
"2019","4","0","606","15","0"
"2019","4","1","599","16","0"
"2019","4","0","1728","11","0"
"2019","4","1","1682","11","0"
"2019","4","0","611","7","0"
"2019","4","1","0","642","0"
"2019","4","0","544","10","0"
"2019","4","1","549","7","0"
"2019","4","0","549","4","0"
"2019","4","1","594","4","0"
"2019","4","0","0","1102","0"
"2019","4","1","1099","10","0"
"2019","4","0","200","6","0"
"2019","4","1","204","4","0"
"2019","4","0","2136","19","0"
"2019","4","1","2392","19","0"
"2019","4","0","3784","31","0"
"2019","4","1","3697","36","0"
"2019","4","0","2293","10","0"
"2019","4","1","1756","12","0"
"2019","4","0","1073","6","0"
"2019","4","0","1439","22","0"
"2019","4","0","2393","9","0"
"2019","4","1","2378","16","0"
"2019","4","0","2225","22","0"
"2019","4","1","2177","28","0"
"2019","4","0","4118","12","0"
"2019","4","1","3939","34","0"
"2019","4","0","3048","20","0"
"2019","4","1","3004","27","0"
"2019","4","0","4800","46","0"
"2019","4","1","4831","39","0"
"2019","4","0","2609","22","0"
"2019","4","1","2649","27","0"
"2019","4","0","4838","41","0"
"2019","4","1","4775","38","0"
"2019","4","0","10832","78","0"
"2019","4","0","3721","28","0"
"2019","4","1","4504","61","0"
"2019","4","0","0","3","0"
"2019","4","1","0","3","0"
"2019","4","0","1344","8","0"
"2019","4","0","631","5","0"
"2019","4","0","721","14","0"
"2019","4","0","1060","24","0"
"2019","4","0","1334","10","0"
"2019","4","0","4677","29","0"
"2019","4","1","4469","33","0"
"2019","4","0","1465","3","0"
"2019","4","0","2544","12","0"
"2019","4","1","2501","11","0"
"2019","4","0","3582","27","0"
"2019","4","1","3641","19","0"
"2019","4","0","979","8","0"
"2019","4","1","1133","6","0"
"2019","4","0","390","6","0"
"2019","4","1","342","6","0"
"2019","4","0","281","4","0"
"2019","4","1","262","4","0"
"2019","4","0","525","9","0"
"2019","4","1","568","13","0"
"2019","4","0","849","4","0"
"2019","4","1","860","4","0"
"2019","4","2","512","0","0"
"2019","4","0","239","0","0"
"2019","4","1","273","0","0"
"2019","4","2","825","13","0"
"2019","4","0","388","4","0"
"2019","4","1","437","9","0"
"2019","4","2","257","9","0"
"2019","4","0","120","4","0"
"2019","4","1","137","5","0"
"2019","4","2","1119","17","0"
"2019","4","0","591","11","0"
"2019","4","1","528","6","0"
"2019","4","0","200","5","0"
"2019","4","1","178","6","0"
"2019","4","0","284","38","0"
"2019","4","1","245","36","0"
"2019","4","0","3395","4","1"
"2019","4","1","3342","27","0"
"2019","4","0","633","3","0"
"2019","4","1","582","1","0"
"2019","4","0","847","0","0"
"2019","4","1","874","1","0"
"2019","4","0","385","8","0"
"2019","4","1","361","6","0"
"2019","4","0","1958","3","0"
"2019","4","1","1773","2","0"
"2019","4","0","1209","8","0"
"2019","4","1","1030","6","0"
"2019","4","0","2588","25","0"
"2019","4","1","2737","20","0"
"2019","4","0","351","21","0"
"2019","4","1","416","20","0"
"2019","4","0","1256","10","0"
"2019","4","1","1323","9","0"
"2019","4","0","0","3725","0"
"2019","4","0","294","23","0"
"2019","4","1","294","24","0"
"2019","4","0","525","10","0"
"2019","4","1","485","12","0"
"2019","4","0","1641","15","0"
"2019","4","1","1631","14","0"
"2019","4","0","498","7","0"
"2019","4","1","0","529","0"
"2019","4","0","518","7","0"
"2019","4","1","460","9","0"
"2019","4","0","552","3","0"
"2019","4","1","528","3","0"
"2019","4","0","0","1092","0"
"2019","4","1","1072","17","0"
"2019","4","0","170","5","0"
"2019","4","1","124","3","0"
"2019","4","0","2199","15","0"
"2019","4","1","1940","12","0"
"2019","4","0","3517","20","0"
"2019","4","1","3028","21","1"
"2019","4","0","1888","8","0"
"2019","4","1","1517","7","1"
"2019","4","0","1111","1","0"
"2019","4","0","1708","17","0"
"2019","4","0","2694","13","0"
"2019","4","1","2197","11","0"
"2019","4","0","2502","21","0"
"2019","4","1","1973","21","0"
"2019","4","0","4268","13","0"
"2019","4","1","3753","36","0"
"2019","4","0","3280","21","0"
"2019","4","1","2678","22","0"
"2019","4","0","5382","40","0"
"2019","4","1","4627","38","0"
"2019","4","0","2611","24","0"
"2019","4","1","2439","25","0"
"2019","4","0","6302","34","0"
"2019","4","1","5259","36","0"
"2019","4","0","11600","106","0"
"2019","4","0","3827","61","0"
"2019","4","1","4102","58","0"
"2019","4","0","0","4","0"
"2019","4","1","0","4","0"
"2019","4","0","1247","6","0"
"2019","4","0","545","6","0"
"2019","4","0","637","15","0"
"2019","4","0","1039","15","0"
"2019","4","0","1124","11","0"
"2019","4","0","4008","38","0"
"2019","4","1","3976","32","0"
"2019","4","0","1390","7","0"
"2019","4","0","2416","3","0"
"2019","4","1","2083","3","0"
"2019","4","0","2726","13","0"
"2019","4","1","2679","15","0"
"2019","4","0","1014","2","0"
"2019","4","1","953","3","0"
"2019","4","0","429","5","0"
"2019","4","1","392","3","0"
"2019","4","0","322","1","0"
"2019","4","1","292","1","0"
"2019","4","0","639","6","0"
"2019","4","1","558","7","0"
"2019","4","0","739","1","0"
"2019","4","1","729","0","0"
"2019","4","2","674","0","0"
"2019","4","0","267","0","0"
"2019","4","1","407","0","0"
"2019","4","2","796","17","0"
"2019","4","0","405","10","0"
"2019","4","1","391","7","0"
"2019","4","2","251","3","0"
"2019","4","0","136","2","0"
"2019","4","1","115","1","0"
"2019","4","2","1037","11","0"
"2019","4","0","546","2","0"
"2019","4","1","491","9","0"
"2019","4","0","235","8","0"
"2019","4","1","185","8","0"
"2019","4","0","271","20","0"
"2019","4","1","259","21","0"
"2019","4","0","3264","25","0"
"2019","4","1","3192","12","1"
"2019","4","0","542","7","0"
"2019","4","1","521","4","0"
"2019","4","0","595","0","0"
"2019","4","1","649","0","0"
"2019","4","0","325","10","0"
"2019","4","1","386","5","0"
"2019","4","0","1831","9","0"
"2019","4","1","1955","1","0"
"2019","4","0","1065","10","0"
"2019","4","1","1019","5","1"
"2019","4","0","2038","21","0"
"2019","4","1","2582","15","0"
"2019","4","0","421","12","0"
"2019","4","1","432","13","0"
"2019","4","0","1225","4","0"
"2019","4","1","1131","4","0"
"2019","4","0","0","2994","0"
"2019","4","0","319","24","0"
"2019","4","1","246","21","0"
"2019","4","0","532","14","0"
"2019","4","1","632","12","0"
"2019","4","0","1227","10","0"
"2019","4","1","1217","8","0"
"2019","4","0","536","10","0"
"2019","4","1","0","573","0"
"2019","4","0","473","9","0"
"2019","4","1","587","7","0"
"2019","4","0","502","3","0"
"2019","4","1","486","4","0"
"2019","4","0","0","1123","0"
"2019","4","1","1108","10","0"
"2019","4","0","137","4","0"
"2019","4","1","146","1","0"
"2019","4","0","1959","12","0"
"2019","4","1","2072","14","0"
"2019","4","0","2971","15","0"
"2019","4","1","3764","19","0"
"2019","4","0","1420","6","2"
"2019","4","1","2037","7","1"
"2019","4","0","1031","5","0"
"2019","4","0","1836","14","0"
"2019","4","0","2126","9","0"
"2019","4","1","2114","8","0"
"2019","4","0","2094","21","0"
"2019","4","1","1972","19","0"
"2019","4","0","3765","13","0"
"2019","4","1","3485","30","0"
"2019","4","0","2733","17","0"
"2019","4","1","2603","15","0"
"2019","4","0","4070","31","0"
"2019","4","1","4531","36","0"
"2019","4","0","1401","17","0"
"2019","4","1","1621","17","0"
"2019","4","0","5637","29","0"
"2019","4","1","6608","36","0"
"2019","4","0","6591","56","0"
"2019","4","0","2764","26","0"
"2019","4","1","5211","44","0"
"2019","4","0","0","7","0"
"2019","4","1","0","5","0"
"2019","4","0","1534","10","0"
"2019","4","0","702","3","0"
"2019","4","0","731","12","0"
"2019","4","0","833","8","0"
"2019","4","0","1332","4","0"
"2019","4","0","4164","56","0"
"2019","4","1","4090","47","0"
"2019","4","0","1657","7","0"
"2019","4","0","2371","9","0"
"2019","4","1","2352","7","0"
"2019","4","0","3640","31","0"
"2019","4","1","3450","22","0"
"2019","4","0","847","10","0"
"2019","4","1","803","8","0"
"2019","4","0","251","4","0"
"2019","4","1","319","7","0"
"2019","4","0","236","3","0"
"2019","4","1","222","5","0"
"2019","4","0","474","7","0"
"2019","4","1","518","8","0"
"2019","4","0","847","2","0"
"2019","4","1","854","3","0"
"2019","4","2","606","0","0"
"2019","4","0","291","0","0"
"2019","4","1","315","0","0"
"2019","4","2","817","14","0"
"2019","4","0","425","5","0"
"2019","4","1","392","9","0"
"2019","4","2","249","5","0"
"2019","4","0","130","2","0"
"2019","4","1","119","3","0"
"2019","4","2","1110","16","0"
"2019","4","0","516","11","0"
"2019","4","1","594","5","0"
"2019","4","0","188","2","0"
"2019","4","1","158","4","0"
"2019","4","0","7","0","0"
"2019","4","1","4","0","0"
"2019","4","0","3960","22","2"
"2019","4","1","3782","24","0"
"2019","4","0","678","6","0"
"2019","4","1","782","2","0"
"2019","4","0","999","0","0"
"2019","4","1","876","0","0"
"2019","4","0","422","6","0"
"2019","4","1","347","7","0"
"2019","4","0","1776","0","0"
"2019","4","1","1726","3","0"
"2019","4","0","976","6","0"
"2019","4","1","986","7","0"
"2019","4","0","2594","33","0"
"2019","4","1","2517","27","0"
"2019","4","0","322","16","0"
"2019","4","1","336","14","0"
"2019","4","0","1236","6","0"
"2019","4","1","1256","8","0"
"2019","4","0","0","3865","0"
"2019","4","0","292","21","0"
"2019","4","1","288","22","0"
"2019","4","0","492","15","0"
"2019","4","1","508","16","0"
"2019","4","0","1660","22","0"
"2019","4","1","1695","20","0"
"2019","4","0","471","13","0"
"2019","4","1","0","471","0"
"2019","4","0","452","7","0"
"2019","4","1","461","10","0"
"2019","4","0","507","5","0"
"2019","4","1","490","2","0"
"2019","4","0","0","960","0"
"2019","4","1","947","14","0"
"2019","4","0","185","7","0"
"2019","4","1","185","4","0"
"2019","4","0","1973","9","0"
"2019","4","1","1998","12","0"
"2019","4","0","3450","26","0"
"2019","4","1","3295","28","0"
"2019","4","0","1647","11","1"
"2019","4","1","1779","6","1"
"2019","4","0","883","3","0"
"2019","4","0","1660","17","0"
"2019","4","0","1780","16","0"
"2019","4","1","1988","10","0"
"2019","4","0","1461","27","0"
"2019","4","1","1839","21","0"
"2019","4","0","3443","20","0"
"2019","4","1","3876","32","0"
"2019","4","0","2261","26","0"
"2019","4","1","2718","22","0"
"2019","4","0","4069","47","0"
"2019","4","1","4123","32","0"
"2019","4","0","2326","20","0"
"2019","4","1","2360","19","0"
"2019","4","0","4625","38","0"
"2019","4","1","4464","32","0"
"2019","4","0","6346","56","0"
"2019","4","0","3023","47","0"
"2019","4","1","3733","47","0"
"2019","4","0","0","6","0"
"2019","4","1","0","6","0"
"2019","4","0","1019","8","0"
"2019","4","0","586","8","0"
"2019","4","0","698","18","0"
"2019","4","0","924","14","0"
"2019","4","0","1363","12","0"
"2019","4","0","4376","57","0"
"2019","4","1","4317","54","0"
"2019","4","0","1589","8","0"
"2019","4","0","2554","15","0"
"2019","4","1","2486","14","0"
"2019","4","0","3648","28","0"
"2019","4","1","3646","23","0"
"2019","4","0","748","5","0"
"2019","4","1","844","8","0"
"2019","4","0","378","3","0"
"2019","4","1","351","3","0"
"2019","4","0","229","2","0"
"2019","4","1","273","1","0"
"2019","4","0","450","8","0"
"2019","4","1","483","8","0"
"2019","4","0","862","1","0"
"2019","4","1","866","0","0"
"2019","4","2","659","0","0"
"2019","4","0","298","0","0"
"2019","4","1","361","0","0"
"2019","4","2","860","24","0"
"2019","4","0","435","14","0"
"2019","4","1","425","10","0"
"2019","4","2","309","8","0"
"2019","4","0","158","4","0"
"2019","4","1","151","4","0"
"2019","4","2","1182","17","0"
"2019","4","0","591","5","0"
"2019","4","1","591","12","0"
"2019","4","0","181","12","0"
"2019","4","1","191","13","0"
"2019","4","0","141","11","0"
"2019","4","1","198","15","0"
"2019","4","0","3169","50","1"
"2019","4","1","3107","48","0"
"2019","4","0","637","3","0"
"2019","4","1","666","3","0"
"2019","4","0","956","1","0"
"2019","4","1","959","2","0"
"2019","4","0","394","6","0"
"2019","4","1","418","9","0"
"2019","4","0","1971","4","0"
"2019","4","1","1768","9","0"
"2019","4","0","1003","6","0"
"2019","4","1","923","9","0"
"2019","4","0","2521","34","0"
"2019","4","1","2566","33","0"
"2019","4","0","364","11","0"
"2019","4","1","372","16","0"
"2019","4","0","1257","17","0"
"2019","4","1","1319","15","0"
"2019","4","0","0","3744","0"
